Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2011-08-21 16:00:00,523.6420288,374.269989,28.3800293,29.61174997,5.906504725,0,0
2011-08-21 17:00:00,383.0079956,374.269989,27.73000488,31.49934348,5.391150458,0,0
2011-08-21 18:00:00,238.3410034,374.269989,27.08001099,33.4955009,4.924408484,0,0
2011-08-21 19:00:00,60.48199844,349.980011,26.42998657,35.60712786,4.524621513,0,0
2011-08-21 20:00:00,0,349.980011,23.4999939,41.75517401,4.094642816,0,0
2011-08-21 21:00:00,0,349.9700012,20.56005249,49.15733798,3.800434135,0,0
2011-08-21 22:00:00,0,312.7000122,17.62999878,58.03931555,3.658469722,0,0
2011-08-21 23:00:00,0,312.7000122,17.23000488,57.92938657,2.904289994,0,0
2011-08-22 00:00:00,0,312.7000122,16.83999023,57.74082004,2.151278675,0,0
2011-08-22 01:00:00,0,302.4599915,16.43999634,57.5449323,1.404279202,0,0
2011-08-22 02:00:00,0,302.4599915,15.77999268,59.15962235,1.212765384,0,0
2011-08-22 03:00:00,0,302.4599915,15.11998901,60.81796642,1.030970399,0,0
2011-08-22 04:00:00,0,298.9200134,14.45998535,62.52172544,0.860232541,0,0
2011-08-22 05:00:00,0,298.9200134,14.20998535,64.8636957,0.379999995,0,0
2011-08-22 06:00:00,0,298.9200134,13.95998535,67.26703887,0.090553855,0,0
2011-08-22 07:00:00,104.3359985,321.8299866,13.70998535,69.73534945,0.560802998,0,0
2011-08-22 08:00:00,243.0570068,321.8399963,16.98000488,61.58186747,0.793095221,7.2e-05,0
2011-08-22 09:00:00,390.9679871,321.8399963,20.24004517,54.30722115,1.110180132,0,0
2011-08-22 10:00:00,538.5020142,369.5799866,23.51003418,47.80396842,1.457738019,0,0
2011-08-22 11:00:00,653.6879883,369.5799866,25.22002563,41.78651029,1.853024603,0,0
2011-08-22 12:00:00,735.3690186,369.5799866,26.92000732,36.5561504,2.430164706,0,0
2011-08-22 13:00:00,746.3740234,383.0299988,28.62999878,31.96528846,3.092733333,0,0
2011-08-22 14:00:00,705.0239868,383.0299988,29.34005127,30.2727026,3.222235278,0,0
2011-08-22 15:00:00,652.0380249,383.0299988,30.05999146,28.65367889,3.342154908,0,0
2011-08-22 16:00:00,556.5770264,377.7099915,30.77999268,27.12189613,3.471743107,0,0
2011-08-22 17:00:00,406.1610107,377.7099915,30.07000122,31.6336423,2.86372126,0,0
2011-08-22 18:00:00,251.4720001,377.7099915,29.36998901,36.46011329,2.272993639,0,0
2011-08-22 19:00:00,59.75799942,338.019989,28.67000732,41.63934638,1.721685239,0,0
2011-08-22 20:00:00,0,338.019989,25.61998901,45.809184,1.794268649,0,0
2011-08-22 21:00:00,0,338.019989,22.58001099,50.15016884,2.651886217,0,0
2011-08-22 22:00:00,0,320.1400146,19.54000244,54.58506656,3.803156643,0,0
2011-08-22 23:00:00,0,320.1400146,18.55999146,58.74550245,3.914856258,0,0
2011-08-23 00:00:00,0,320.1400146,17.5800415,63.24030626,4.018768528,0,0
2011-08-23 01:00:00,0,325.7099915,16.6,68.09895596,4.13237214,0,0
2011-08-23 02:00:00,0,325.7099915,16.05004272,71.04992272,4.041002358,0,0
2011-08-23 03:00:00,0,325.7099915,15.4999939,74.13482858,3.953036882,0.000144,0
2011-08-23 04:00:00,0,340.3299866,14.95998535,77.31122161,3.868707699,0.0013512,0
2011-08-23 05:00:00,0,340.3299866,15.48000488,76.65874201,4.310568351,0.0009192,0
2011-08-23 06:00:00,0,340.3299866,16.01000366,75.92671715,4.7760339,0,0
2011-08-23 07:00:00,45.36899948,385.6900024,16.52999268,75.21808552,5.259895455,0.0044616,0
2011-08-23 08:00:00,107.1320038,385.6900024,18.04000244,80.99738309,5.142489536,0.305011208,0
2011-08-23 09:00:00,172.9149933,385.6900024,19.54000244,85.21947912,5.065224519,0.203637611,0
2011-08-23 10:00:00,358.6199951,413.8500061,21.05001221,88.04938449,5.009770245,0.054319199,0
2011-08-23 11:00:00,435.5910034,413.8500061,23.61000977,81.11136248,5.871226333,0.0174408,0
2011-08-23 12:00:00,490.1109924,413.8500061,26.17000732,74.51321962,6.770672278,0.0266376,0
2011-08-23 13:00:00,701.117981,428.4599915,28.74001465,68.26395996,7.711530175,0,0
2011-08-23 14:00:00,662.0180054,428.4599915,29.40999756,65.66752299,8.12856692,0,0
2011-08-23 15:00:00,611.8150024,428.4599915,30.0800415,63.18031142,8.57181443,0,0
2011-08-23 16:00:00,474.3789978,426.7000122,30.74001465,60.83273835,9.038407227,0,0
2011-08-23 17:00:00,345.3559875,426.7000122,30.15999756,63.73165203,8.064353576,0,0
2011-08-23 18:00:00,212.7050018,426.7000122,29.5800415,66.76541554,7.115405604,0,0
2011-08-23 19:00:00,51.06600189,395.1000061,28.99001465,69.98226301,6.184431936,0,0
2011-08-23 20:00:00,0,395.1000061,27.17998657,77.79251908,5.676697891,0,0
2011-08-23 21:00:00,0,395.1000061,25.36000977,86.63798621,5.182470399,0,0
2011-08-23 22:00:00,0,384.0599976,23.54003296,96.61924614,4.706006766,0,0
2011-08-23 23:00:00,0,384.0599976,23.15999756,96.09818056,3.967089562,0,0
2011-08-24 00:00:00,0,384.0599976,22.77999268,95.50836303,3.403307358,0,0
2011-08-24 01:00:00,0,365.8500061,22.39998779,94.84561909,3.084234469,0,0
2011-08-24 02:00:00,0,365.8500061,22.06005249,93.80132588,3.10909989,0,0
2011-08-24 03:00:00,0,365.8500061,21.71999512,92.67257958,3.131405359,0.0002448,0
2011-08-24 04:00:00,0,357.6400146,21.37999878,91.45488946,3.156596168,0,0
2011-08-24 05:00:00,0,357.6400146,21.54003296,90.57126626,3.422659892,0.000852,0
2011-08-24 06:00:00,0,357.6400146,21.70998535,89.64216365,3.772280456,0.001932,0
2011-08-24 07:00:00,92.1780014,382.3099976,21.86998901,88.77813785,4.184566859,0.034495199,0
2011-08-24 08:00:00,220.7380066,382.3099976,24.2000061,81.20565458,4.201928089,0,0
2011-08-24 09:00:00,357.5109863,382.3099976,26.52001343,74.29296805,4.989589265,0,0
2011-08-24 10:00:00,526.1190186,409.0799866,28.83999023,67.95106324,6.254606302,0,0
2011-08-24 11:00:00,639.4240112,409.0799866,30.36000977,55.35985455,6.541987678,0,0
2011-08-24 12:00:00,719.5880127,409.0799866,31.89000854,44.43062725,7.223801088,0,0
2011-08-24 13:00:00,737.9310303,393.9500122,33.40999756,35.00530126,8.187973046,0,0
2011-08-24 14:00:00,696.5,393.9500122,33.08001099,32.22853224,8.40935793,0,0
2011-08-24 15:00:00,643.1950073,393.9500122,32.74001465,29.35050208,8.726310684,0,0
2011-08-24 16:00:00,553.0570068,366.1099854,32.40999756,26.33163946,9.119616068,0,0
2011-08-24 17:00:00,401.6530151,366.1099854,31.05004272,27.87526374,8.175769172,0,0
2011-08-24 18:00:00,246.0350037,366.1099854,29.68999634,29.51429954,7.275231968,0,0
2011-08-24 19:00:00,54.46900177,323.4700012,28.33999023,31.23639745,6.422227056,0,0
2011-08-24 20:00:00,0,323.4599915,24.96999512,37.72715568,5.741262856,0,0
2011-08-24 21:00:00,0,323.4599915,21.61000977,45.742,5.091188331,0,0
2011-08-24 22:00:00,0,308.9899902,18.24004517,55.75387552,4.477700277,0,0
2011-08-24 23:00:00,0,308.9899902,17.39998779,59.02809604,4.329803779,0,0
2011-08-25 00:00:00,0,308.9899902,16.55001221,62.55349442,4.210997372,0,0
2011-08-25 01:00:00,0,316.9599915,15.7000061,66.30984128,4.10290141,0,0
2011-08-25 02:00:00,0,316.9599915,15.17998657,71.40810109,3.957473891,0,0
2011-08-25 03:00:00,0,316.9599915,14.64998779,76.84319435,3.81221744,0,0
2011-08-25 04:00:00,0,315.3699951,14.11998901,82.59049752,3.660833136,0,0
2011-08-25 05:00:00,0,315.3699951,14.17000732,83.08585269,3.631267073,0,0
2011-08-25 06:00:00,0,315.3699951,14.21999512,83.57644202,3.595385892,0,0
2011-08-25 07:00:00,97.21800232,329.8500366,14.27001343,84.06386712,3.559508387,0,0
2011-08-25 08:00:00,236.2140045,329.8500366,17.32000122,73.63110982,3.847596691,0,0
2011-08-25 09:00:00,383.92099,329.8599854,20.36000977,64.56218846,4.168656793,0,0
2011-08-25 10:00:00,533.9390259,364.3200073,23.40999756,56.61436966,4.540594642,0,0
2011-08-25 11:00:00,649.3179932,364.3200073,24.96999512,50.02539456,4.208622141,0,0
2011-08-25 12:00:00,730.8530273,364.3200073,26.52999268,44.20792088,3.896588215,0,0
2011-08-25 13:00:00,743.0109863,374.5700073,28.08001099,39.09055002,3.619060744,0,0
2011-08-25 14:00:00,701.0050049,374.5700073,28.40004883,36.46032626,3.165706869,0,0
2011-08-25 15:00:00,646.8530273,374.5700073,28.71999512,33.91298974,2.713300492,0,0
2011-08-25 16:00:00,549.132019,363.8900146,29.04000244,31.44549532,2.259601807,0,0
2011-08-25 17:00:00,397.8009949,363.8900146,28.11004028,35.85322644,2.119929203,0,0
2011-08-25 18:00:00,242.3040009,363.8900146,27.18999634,40.64308134,1.979520092,0,0
2011-08-25 19:00:00,53.62799835,321.1199951,26.27004395,45.86823291,1.851485942,0,0
2011-08-25 20:00:00,0,321.1199951,24.40999756,46.5564264,1.58902481,0,0
2011-08-25 21:00:00,0,321.1199951,22.56005249,46.79650649,1.322800043,0,0
2011-08-25 22:00:00,0,302.8300476,20.7000061,46.52208116,1.069766328,0,0
2011-08-25 23:00:00,0,302.8300476,19.77001343,49.14476542,0.490917518,0,0
2011-08-26 00:00:00,0,302.8300476,18.83999023,51.9341376,1.106752024,0,0
2011-08-26 01:00:00,0,306.5499878,17.90999756,54.90337475,2.028324402,0,0
2011-08-26 02:00:00,0,306.5400085,16.82003174,61.6122322,2.438954716,0,0
2011-08-26 03:00:00,0,306.5400085,15.74001465,68.99677766,2.844450691,0,0
2011-08-26 04:00:00,0,304.0299988,14.64998779,77.21779012,3.254796402,0,0
2011-08-26 05:00:00,0,304.0299988,14.4999939,79.72621652,3.17553141,0,0
2011-08-26 06:00:00,0,304.0299988,14.35,82.27513228,3.099822602,0,0
2011-08-26 07:00:00,94.34999847,333.5499878,14.20003662,84.86687482,3.031913576,0,0
2011-08-26 08:00:00,232.720993,333.5499878,17.80001221,74.7757363,3.028696043,0,0
2011-08-26 09:00:00,379.5960083,333.5499878,21.40999756,65.57895321,3.079756525,0,0
2011-08-26 10:00:00,516.4910278,383.3500061,25.01000366,57.39916792,3.189686497,0,0
2011-08-26 11:00:00,628.4790039,383.3500061,26.71999512,49.94933214,3.221443911,0,0
2011-08-26 12:00:00,707.5189819,383.3500061,28.42000732,43.48404459,3.256147978,0,0
2011-08-26 13:00:00,712.1279907,402.519989,30.12999878,37.82165383,3.293706031,0,0
2011-08-26 14:00:00,671.5819702,402.5299988,30.57000122,35.46928376,3.708423025,0,0
2011-08-26 15:00:00,619.2089844,402.5299988,31.01000366,33.21604969,4.138067203,0,0
2011-08-26 16:00:00,519.5580444,400.1700134,31.4500061,31.05768725,4.564350938,0,0
2011-08-26 17:00:00,375.4049988,400.1700134,30.7000061,33.56333006,3.94462923,0,0
2011-08-26 18:00:00,227.3280029,400.1700134,29.9500061,36.2379663,3.360268004,0,0
2011-08-26 19:00:00,44.27199936,368.8599854,29.20003662,39.09284602,2.833884234,0,0
2011-08-26 20:00:00,0,368.8599854,26.65004883,46.46697237,3.086907909,0,0
2011-08-26 21:00:00,0,368.8599854,24.1,55.34846083,3.394362936,0,0
2011-08-26 22:00:00,0,351.480011,21.55001221,66.07423666,3.742859939,0,0
2011-08-26 23:00:00,0,351.480011,20.83999023,68.97931566,3.595997759,0,0
2011-08-27 00:00:00,0,351.480011,20.12999878,72.02697125,3.494352534,0,0
2011-08-27 01:00:00,0,350.3099976,19.42000732,75.22646484,3.447724,0,0
2011-08-27 02:00:00,0,350.3099976,18.83001099,79.83000753,2.82214456,0,0
2011-08-27 03:00:00,0,350.3099976,18.24001465,84.6872298,2.778506861,0,0
2011-08-27 04:00:00,0,334.75,17.64998779,89.8117123,3.354400095,0,0
2011-08-27 05:00:00,0,334.75,17.48000488,90.3758123,3.98329015,0,0
2011-08-27 06:00:00,0,334.75,17.32000122,90.88409065,4.643619337,0,0
2011-08-27 07:00:00,91.54299927,354.6300049,17.15999756,91.39430958,5.33341337,0,0
2011-08-27 08:00:00,229.3500061,354.6400146,20.01000366,77.933646,5.605943467,0,0
2011-08-27 09:00:00,375.4580078,354.6400146,22.86004028,66.66985672,5.938097167,0,0
2011-08-27 10:00:00,526.4780273,383.8900146,25.70998535,57.2102094,6.312028143,0,0
2011-08-27 11:00:00,641.0189819,383.8900146,27.11998901,49.35314182,6.222057328,0,0
2011-08-27 12:00:00,721.7589722,383.8900146,28.52999268,42.42508461,6.142084203,0,0
2011-08-27 13:00:00,738.2069702,379.1000061,29.93999634,36.31748402,6.052115523,0,0
2011-08-27 14:00:00,695.8699951,379.1000061,29.66002808,34.1068672,5.810077395,0,0
2011-08-27 15:00:00,641.0789795,379.1000061,29.39000854,31.80067502,5.570897765,0,0
2011-08-27 16:00:00,542.9390259,359.3399963,29.11998901,29.41732394,5.334960093,0,0
2011-08-27 17:00:00,391.2550049,359.3299866,28.14000854,30.29215228,4.761050533,0,0
2011-08-27 18:00:00,235.4929962,359.3299866,27.17000732,31.15927397,4.190190984,0,0
2011-08-27 19:00:00,44.38499832,323.1900024,26.18999634,32.05397178,3.6239894,0,0
2011-08-27 20:00:00,0,323.1799927,23.02001343,38.9256337,3.798236395,0,0
2011-08-27 21:00:00,0,323.1799927,19.85,47.47151869,3.963760889,0,0
2011-08-27 22:00:00,0,301.4899902,16.67000732,58.18972497,4.140350112,0,0
2011-08-27 23:00:00,0,301.4900513,15.45998535,62.58912934,3.914690392,0,0
2011-08-28 00:00:00,0,301.4900513,14.2499939,67.36646069,3.695835595,0,0
2011-08-28 01:00:00,0,293.3800049,13.04000244,72.55927561,3.471973605,0,0
2011-08-28 02:00:00,0,293.3800049,12.42000732,74.48975675,3.296558785,0,0
2011-08-28 03:00:00,0,293.3800049,11.80001221,76.4681565,3.171277421,0,0
2011-08-28 04:00:00,0,289.0499878,11.17003784,78.54852545,3.102208832,0,0
2011-08-28 05:00:00,0,289.0499878,11.02999268,80.40220735,3.010664418,0,0
2011-08-28 06:00:00,0,289.0499878,10.89003906,82.28327978,2.928019693,0,0
2011-08-28 07:00:00,89.77500153,317.5700073,10.74001465,84.24930561,2.838538339,0,0
2011-08-28 08:00:00,228.5930023,317.5700073,14.55999146,69.49884784,2.610938445,0,0
2011-08-28 09:00:00,375.6019897,317.5799866,18.37999878,57.54201315,2.410332013,0,0
2011-08-28 10:00:00,522.8629761,361.3599854,22.2000061,47.8149509,2.242877634,0,0
2011-08-28 11:00:00,637.0029907,361.3599854,23.65999756,41.77094715,1.980908901,0,0
2011-08-28 12:00:00,717.3560181,361.3599854,25.11998901,36.44510982,1.77685116,0,0
2011-08-28 13:00:00,694.8709717,381.5799866,26.57000122,31.7703363,1.638780045,0,0
2011-08-28 14:00:00,654.7230225,381.5799866,27.27999268,29.15416697,1.840978034,0,0
2011-08-28 15:00:00,602.6669922,381.5799866,27.99001465,26.70354612,2.255593109,0,0
2011-08-28 16:00:00,419.7250061,377.9100037,28.7000061,24.40843259,2.784097659,0,0
2011-08-28 17:00:00,301.6369934,377.9100037,27.41002808,26.81150333,2.603401627,0,0
2011-08-28 18:00:00,180.4140015,377.9100037,26.11998901,29.4603052,2.479294301,0,0
2011-08-28 19:00:00,32.94300079,359.2000122,24.83001099,32.38249017,2.400020929,0,0
2011-08-28 20:00:00,0,359.2000122,23.20998535,36.34117228,1.944350848,0,0
2011-08-28 21:00:00,0,359.2000122,21.58001099,40.84403581,1.51251447,0,0
2011-08-28 22:00:00,0,328.6799927,19.95998535,45.91747954,1.10136276,0,0
2011-08-28 23:00:00,0,328.6799927,18.9500061,48.67323492,1.051189754,0,0
2011-08-29 00:00:00,0,328.6799927,17.95003662,51.58414529,1.108602773,0,0
2011-08-29 01:00:00,0,300.8200073,16.9500061,54.69310384,1.245311246,0,0
2011-08-29 02:00:00,0,300.8200073,16.36000977,56.70074249,1.302996571,0,0
2011-08-29 03:00:00,0,300.8200073,15.77001343,58.7910848,1.471359952,0,0
2011-08-29 04:00:00,0,295.730011,15.17998657,60.96805894,1.714788586,0,0
2011-08-29 05:00:00,0,295.730011,14.71004639,63.91936882,1.762384758,0,0
2011-08-29 06:00:00,0,295.730011,14.24001465,67.00152535,1.815406234,0,0
2011-08-29 07:00:00,87.40499878,325.0799866,13.77001343,70.21986544,1.889999986,0,0
2011-08-29 08:00:00,226.3350067,325.0799866,17.2300354,60.52735914,1.724093942,0,0
2011-08-29 09:00:00,373.2900085,325.0899963,20.7000061,52.15893742,1.734416296,0,0
2011-08-29 10:00:00,523.0059814,374.2000122,24.16002808,45.01043853,1.918150109,0,0
2011-08-29 11:00:00,637.5650024,374.2000122,25.51000366,40.12416793,1.862149335,0,0
2011-08-29 12:00:00,718.1049805,374.2000122,26.86004028,35.75514749,2.240022331,0,0
2011-08-29 13:00:00,726.2180176,391.1199951,28.2000061,31.866165,2.876803757,0,0
2011-08-29 14:00:00,683.9420166,391.1199951,28.80001221,30.51164388,2.301695275,0,0
2011-08-29 15:00:00,629.0219727,391.1199951,29.39000854,29.23400155,1.736692315,0,0
2011-08-29 16:00:00,529.6870117,379.2799988,29.98000488,28.01134735,1.172774466,0,0
2011-08-29 17:00:00,379.5920105,379.2799988,29.26000366,29.71892323,1.221024169,0,0
2011-08-29 18:00:00,225.5619965,379.2799988,28.54000244,31.52798244,1.332253688,0,0
2011-08-29 19:00:00,42.19599915,332.2600098,27.82003174,33.44472913,1.501465954,0,0
2011-08-29 20:00:00,0,332.2600098,25.34005127,37.7966344,1.566684397,0,0
2011-08-29 21:00:00,0,332.2600098,22.85,42.81838875,1.785385123,0,0
2011-08-29 22:00:00,0,312.3299866,20.36998901,48.56757195,2.100380822,0,0
2011-08-29 23:00:00,0,312.3299866,19.43004761,51.16260194,1.928652391,0,0
2011-08-30 00:00:00,0,312.3200073,18.4999939,53.88134025,1.893356821,0,0
2011-08-30 01:00:00,0,310.1700439,17.55999146,56.79996796,2.001724288,0,0
2011-08-30 02:00:00,0,310.1700439,17.05999146,58.33246054,1.96702828,0,0
2011-08-30 03:00:00,0,310.1700439,16.55001221,59.95084003,1.940000011,0,0
2011-08-30 04:00:00,0,311.3800049,16.04000244,61.61924673,1.905911888,0,0
2011-08-30 05:00:00,0,311.3800049,15.58999023,64.47283797,2.110094823,0,0
2011-08-30 06:00:00,0,311.3800049,15.14000854,67.44857734,2.333109537,0,0
2011-08-30 07:00:00,75.05799866,355.7000122,14.68999634,70.55016052,2.551568167,0,0
2011-08-30 08:00:00,197.7899933,355.7000122,18.43999634,60.09420629,2.773084945,0.0056712,0
2011-08-30 09:00:00,327.4599915,355.7000122,22.18999634,51.21323269,2.991872402,0,0
2011-08-30 10:00:00,356.9490051,412.2000122,25.92998657,43.71165473,3.216364487,0,0
2011-08-30 11:00:00,435.3999939,412.2000122,26.82003174,40.42320835,3.166891132,2.4e-06,0
2011-08-30 12:00:00,490.4790039,412.2000122,27.7000061,37.39284775,3.12217868,0.001104,0
2011-08-30 13:00:00,367.5069885,422.6300049,28.59005127,34.55606708,3.072751212,0.0091224,0
2011-08-30 14:00:00,345.947998,422.6300049,27.91002808,37.32516446,2.716486637,0.0066888,0
2011-08-30 15:00:00,317.8880005,422.6199951,27.23000488,40.26955653,2.398853791,0.006192,0
2011-08-30 16:00:00,180.197998,417.5799866,26.55001221,43.40044834,2.160023234,0.0015552,0
2011-08-30 17:00:00,128.7630005,417.5700073,25.14000854,50.18202875,2.434029691,0.0230664,0
2011-08-30 18:00:00,75.99700165,417.5700073,23.73000488,57.86929943,2.785677566,0.035145601,0
2011-08-30 19:00:00,15.43400002,386.7999878,22.33001099,66.5423975,3.198280725,0.021434401,0
2011-08-30 20:00:00,0,386.7900085,19.86998901,74.53582403,3.486330497,0.0256704,0
2011-08-30 21:00:00,0,386.7900085,17.40999756,83.57870677,3.802972765,0.02394,0
2011-08-30 22:00:00,0,389.4500122,14.9500061,93.81763194,4.14165419,0.014944799,0
2011-08-30 23:00:00,0,389.4500122,15.33001099,93.17977259,4.310823578,0.0039864,0
2011-08-31 00:00:00,0,389.4500122,15.70998535,92.52200069,4.68107912,0.000792,0
2011-08-31 01:00:00,0,388.8800049,16.09005127,91.84506872,5.209721628,0.0044064,0
2011-08-31 02:00:00,0,388.8800049,16.27004395,91.50957579,5.130477495,0.0065304,0
2011-08-31 03:00:00,0,388.8800049,16.45998535,91.11088205,5.103341973,0,0
2011-08-31 04:00:00,0,385.1600037,16.64000854,90.76717716,5.136818009,0,0
2011-08-31 05:00:00,0,385.1600037,17.02999268,89.3587784,4.780481168,0,0
2011-08-31 06:00:00,0,385.1600037,17.40999756,88.02746771,4.499422112,0,0
2011-08-31 07:00:00,63.51499939,391.5100098,17.80004272,86.65987091,4.315923988,0,0
2011-08-31 08:00:00,170.447998,391.5100098,19.86998901,77.55162263,3.993657395,0,0
2011-08-31 09:00:00,283.2890015,391.5100098,21.92998657,69.55115079,3.764305961,0,0
2011-08-31 10:00:00,443.8590088,413.7799988,24.00002441,62.43078086,3.636715447,0,0
2011-08-31 11:00:00,541.742981,413.7799988,26.05999146,56.11324809,2.792131773,0,0
2011-08-31 12:00:00,610.3690186,413.7799988,28.12999878,50.47469939,2.18689282,0,0
2011-08-31 13:00:00,704.5079956,435.1499939,30.18999634,45.49086522,2.016382862,0,0
2011-08-31 14:00:00,662.8540039,435.1499939,31.35,42.91520015,2.27982453,0,0
2011-08-31 15:00:00,608.5430298,435.1499939,32.4999939,40.52508692,2.543422979,0,0
2011-08-31 16:00:00,506.0539856,424.5899963,33.65999756,38.26136922,2.807133671,0,0
2011-08-31 17:00:00,360.5310059,424.5899963,32.71999512,41.88105025,2.413503724,0,0
2011-08-31 18:00:00,211.2980042,424.5899963,31.77999268,45.79943554,2.092582088,0,0
2011-08-31 19:00:00,34.33200073,386.25,30.83999023,50.04052622,1.904442153,0,0
2011-08-31 20:00:00,0,386.25,28.83999023,55.67448334,1.30736374,0,0
2011-08-31 21:00:00,0,386.2399902,26.84005127,62.03067421,1.208056269,0,0
2011-08-31 22:00:00,0,366.019989,24.83999023,69.21505421,1.695464512,0,0
2011-08-31 23:00:00,0,366.019989,24.08999023,71.29789436,1.326386091,0,0
2011-09-01 00:00:00,0,366.019989,23.35003052,73.3973073,1.263170583,0,0
2011-09-01 01:00:00,0,358.3299866,22.61000977,75.55686735,1.542076484,4.32e-05,0
2011-09-01 02:00:00,0,358.3299866,21.82000122,78.4758596,1.90517718,9e-04,0
2011-09-01 03:00:00,0,358.3299866,21.03005371,81.51826872,2.468683872,0.0001968,0
2011-09-01 04:00:00,0,359.9599915,20.24001465,84.69182232,3.126035718,0,0
2011-09-01 05:00:00,0,359.9599915,20.17000732,86.02316355,3.020016545,0,0
2011-09-01 06:00:00,0,359.9599915,20.1,87.36452329,2.9346553,0,0
2011-09-01 07:00:00,84.08499908,391.8699951,20.04000244,88.66113556,2.888494443,0,0
2011-09-01 08:00:00,229.9700012,391.8699951,23.58999023,75.43387417,3.36882768,0,0
2011-09-01 09:00:00,365.598999,391.8699951,27.14998779,64.28496193,3.889190147,0,0
2011-09-01 10:00:00,498.0509949,449.6499939,30.71004639,54.90668946,4.442127849,0,0
2011-09-01 11:00:00,613.8150024,449.6600037,32.85,48.05133011,4.637898393,0,0
2011-09-01 12:00:00,685.3880005,449.6600037,34.98000488,42.14105035,5.012235264,0,0
2011-09-01 13:00:00,715.8920288,473.8800049,37.11998901,36.99097496,5.541930862,0,0
2011-09-01 14:00:00,691.4719849,473.8800049,38.2300354,33.33025435,6.160007964,0,0
2011-09-01 15:00:00,622.9470215,473.8800049,39.33001099,30.00501838,6.910180804,0,0
2011-09-01 16:00:00,526.2719727,454.6600037,40.43999634,26.95221662,7.75420526,0,0
2011-09-01 17:00:00,378.6180115,454.6600037,39.39998779,27.44028234,6.553716738,0,0
2011-09-01 18:00:00,234.0559998,454.6600037,38.35,27.91809381,5.40615366,0,0
2011-09-01 19:00:00,32.5929985,407.0899963,37.31005249,28.34985863,4.326950471,0,0
2011-09-01 20:00:00,0,407.0899963,34.37999878,34.80839376,4.379235299,0,0
2011-09-01 21:00:00,0,407.0799866,31.45003662,42.79900016,4.485554539,0,0
2011-09-01 22:00:00,0,393.4100037,28.52001343,52.71474695,4.660042846,0,0
2011-09-01 23:00:00,0,393.4100037,28.46004639,52.00085328,5.170415891,0,0
2011-09-02 00:00:00,0,393.4100037,28.39000854,51.31203166,5.719973902,0,0
2011-09-02 01:00:00,0,388.1300049,28.33001099,50.586943,6.299841121,0,0
2011-09-02 02:00:00,0,388.1300049,27.62999878,52.3854973,6.194069702,0,0
2011-09-02 03:00:00,0,388.1300049,26.92998657,54.25627911,6.092889462,0,0
2011-09-02 04:00:00,0,379.2999878,26.23000488,56.20198374,6.009476008,0,0
2011-09-02 05:00:00,0,379.2999878,25.73000488,58.06295088,5.760564203,0,0
2011-09-02 06:00:00,0,379.2999878,25.24001465,59.95512962,5.524418547,0,0
2011-09-02 07:00:00,80.93900299,398.8200073,24.7499939,61.91478484,5.298990517,0,0
2011-09-02 08:00:00,225.7879944,398.8200073,26.51000366,60.55132145,5.208003734,0.0083136,0
2011-09-02 09:00:00,360.3989868,398.8299866,28.27999268,58.87910606,5.440082886,0.015194399,0
2011-09-02 10:00:00,365.2219849,432.6700134,30.05001221,57.00994612,5.956248727,0.00816,0
2011-09-02 11:00:00,450.3919983,432.6799927,31.05999146,53.69755964,4.990270552,0.0110256,0
2011-09-02 12:00:00,502.9840088,432.6799927,32.07003174,50.59636315,4.474930282,0.005604,0
2011-09-02 13:00:00,639.5670166,464.2399902,33.08001099,47.69192912,4.560844254,0,0
2011-09-02 14:00:00,617.4320068,464.2399902,34.18999634,43.44415673,2.985849896,0,0
2011-09-02 15:00:00,555.7210083,464.2399902,35.30001221,39.55568279,1.909476344,0,0
2011-09-02 16:00:00,516.5219727,455.5400085,36.39998779,36.01590289,2.254994455,0,0
2011-09-02 17:00:00,370.4349976,455.5400085,36.04000244,35.86581968,2.192076573,0,0
2011-09-02 18:00:00,227.2689972,455.5400085,35.68004761,35.69577695,2.238771998,0,0
2011-09-02 19:00:00,33.32799911,412.6499939,35.31005249,35.52460458,2.380756214,0,0
2011-09-02 20:00:00,0,412.6499939,32.35,44.25872616,1.80055546,0.0004128,0
2011-09-02 21:00:00,0,412.6499939,29.37999878,55.20861641,2.077113355,0.012252,0
2011-09-02 22:00:00,0,399.9100037,26.40999756,68.94208697,2.983638624,0.0240888,0
2011-09-02 23:00:00,0,399.9100037,25.80999146,71.82458648,1.78868667,0.0089568,0
2011-09-03 00:00:00,0,399.9100037,25.20998535,74.83702647,1.704699421,0.0153456,0
2011-09-03 01:00:00,0,409.1799927,24.61000977,77.9845569,2.840844896,0.0013968,0
2011-09-03 02:00:00,0,409.1799927,24.45998535,79.42061913,1.938659297,6.96e-05,0
2011-09-03 03:00:00,0,409.1799927,24.30999146,80.87682391,1.257338488,0.0002784,0
2011-09-03 04:00:00,0,421.1400146,24.15999756,82.35411567,1.236284786,0.277156792,0
2011-09-03 05:00:00,0,421.1400146,23.89000854,84.0058831,1.011385207,0.058055998,0
2011-09-03 06:00:00,0,421.1400146,23.6300293,85.63996,1.011780614,0.004776,0
2011-09-03 07:00:00,36.13199997,423.2999878,23.36998901,87.30688039,1.235677947,0.0038352,0
2011-09-03 08:00:00,102.8970032,423.2999878,23.86998901,87.38577914,1.090412751,0.033439201,0
2011-09-03 09:00:00,164.9170074,423.2999878,24.37999878,87.33874073,0.993579371,0.0271032,0
