"PERMANENT_ID","lake.name","date","depth","temp","doobs"
131845828,"Brooktrout",2003-08-05 00:00:00,17,5,4.8
131845828,"Brooktrout",2003-08-05 00:00:00,18,4.9,4.4
131845828,"Brooktrout",2003-08-05 00:00:00,19,4.9,4.2
131845828,"Brooktrout",2003-08-05 00:00:00,20,4.9,4.1
131845828,"Brooktrout",2003-08-05 00:00:00,21,4.9,3.9
131845828,"Brooktrout",2004-07-12 00:00:00,0,21.8,7.7
131845828,"Brooktrout",2004-07-12 00:00:00,1,21.8,7.7
131845828,"Brooktrout",2004-07-12 00:00:00,2,20.9,7.7
131845828,"Brooktrout",2004-07-12 00:00:00,3,20.5,7.8
131845828,"Brooktrout",2004-07-12 00:00:00,4,19.8,8
131845828,"Brooktrout",2004-07-12 00:00:00,5,14.7,10.3
131845828,"Brooktrout",2004-07-12 00:00:00,6,10.9,10.4
131845828,"Brooktrout",2004-07-12 00:00:00,7,8.2,10.4
131845828,"Brooktrout",2004-07-12 00:00:00,8,7.4,9.9
131845828,"Brooktrout",2004-07-12 00:00:00,9,6.8,9.4
131845828,"Brooktrout",2004-07-12 00:00:00,10,6.3,9.2
131845828,"Brooktrout",2004-07-12 00:00:00,11,5.8,8.1
131845828,"Brooktrout",2004-07-12 00:00:00,12,5.6,7.9
131845828,"Brooktrout",2004-07-12 00:00:00,13,5.5,7.6
131845828,"Brooktrout",2004-07-12 00:00:00,14,5.4,7.3
131845828,"Brooktrout",2004-07-12 00:00:00,15,5.4,7.2
131845828,"Brooktrout",2004-07-12 00:00:00,16,5.4,7.2
131845828,"Brooktrout",2004-07-12 00:00:00,17,5.3,7.1
131845828,"Brooktrout",2004-07-12 00:00:00,18,5.3,6.9
131845828,"Brooktrout",2004-07-12 00:00:00,19,5.3,6.8
131845828,"Brooktrout",2004-07-12 00:00:00,20,5.3,6.6
131845828,"Brooktrout",2004-07-12 00:00:00,21,5.3,1.3
131845828,"Brooktrout",2004-08-01 00:00:00,0,22.3,7.8
131845828,"Brooktrout",2004-08-01 00:00:00,1,21.8,8.3
131845828,"Brooktrout",2004-08-01 00:00:00,2,21.6,8.4
131845828,"Brooktrout",2004-08-01 00:00:00,3,21.2,8.3
131845828,"Brooktrout",2004-08-01 00:00:00,4,20.5,8.3
131845828,"Brooktrout",2004-08-01 00:00:00,5,18.8,9.1
131845828,"Brooktrout",2004-08-01 00:00:00,6,14.1,11.3
131845828,"Brooktrout",2004-08-01 00:00:00,7,9.8,11.5
131845828,"Brooktrout",2004-08-01 00:00:00,8,8.2,11.2
131845828,"Brooktrout",2004-08-01 00:00:00,9,7.1,10
131845828,"Brooktrout",2004-08-01 00:00:00,10,6.6,9.6
131845828,"Brooktrout",2004-08-01 00:00:00,11,6.3,9.4
131845828,"Brooktrout",2004-08-01 00:00:00,12,6,8.7
131845828,"Brooktrout",2004-08-01 00:00:00,13,5.7,7.8
131845828,"Brooktrout",2004-08-01 00:00:00,14,5.6,7.5
131845828,"Brooktrout",2004-08-01 00:00:00,15,5.5,7.3
131845828,"Brooktrout",2004-08-01 00:00:00,16,5.5,7.2
131845828,"Brooktrout",2004-08-01 00:00:00,17,5.2,5.2
131845828,"Brooktrout",2005-07-11 00:00:00,0,22.5,8.5
131845828,"Brooktrout",2005-07-11 00:00:00,1,22.4,8.8
131845828,"Brooktrout",2005-07-11 00:00:00,2,22.3,8.8
131845828,"Brooktrout",2005-07-11 00:00:00,3,22.2,8.7
131845828,"Brooktrout",2005-07-11 00:00:00,4,21.6,9.1
131845828,"Brooktrout",2005-07-11 00:00:00,5,16.2,11
131845828,"Brooktrout",2005-07-11 00:00:00,6,13,11.6
131845828,"Brooktrout",2005-07-11 00:00:00,7,10.5,12
131845828,"Brooktrout",2005-07-11 00:00:00,8,8.5,11.9
131845828,"Brooktrout",2005-07-11 00:00:00,9,7.4,11.4
131845828,"Brooktrout",2005-07-11 00:00:00,10,6.4,10.1
131845828,"Brooktrout",2005-07-11 00:00:00,11,6,9.1
131845828,"Brooktrout",2005-07-11 00:00:00,12,5.6,8.2
131845828,"Brooktrout",2005-07-11 00:00:00,13,5.3,7.8
131845828,"Brooktrout",2005-07-11 00:00:00,14,5.1,7.7
131845828,"Brooktrout",2005-07-11 00:00:00,15,5.1,7.7
131845828,"Brooktrout",2005-07-11 00:00:00,16,5.1,6.7
131845828,"Brooktrout",2005-07-11 00:00:00,17,5,6.7
131845828,"Brooktrout",2005-07-11 00:00:00,18,5,6.7
131845828,"Brooktrout",2005-07-11 00:00:00,19,5,6.6
131845828,"Brooktrout",2005-07-11 00:00:00,20,5,6.5
131845828,"Brooktrout",2005-07-11 00:00:00,21,4.9,6.6
131845828,"Brooktrout",2005-07-11 00:00:00,22,4.9,6.5
131845828,"Brooktrout",2005-07-11 00:00:00,23,4.9,5.8
131845828,"Brooktrout",2005-08-08 00:00:00,0,24.7,7
131845828,"Brooktrout",2005-08-08 00:00:00,1,24.5,7
131845828,"Brooktrout",2005-08-08 00:00:00,2,24.1,7.1
131845828,"Brooktrout",2005-08-08 00:00:00,3,23.9,7.2
131845828,"Brooktrout",2005-08-08 00:00:00,4,23.7,7.2
131845828,"Brooktrout",2005-08-08 00:00:00,5,22.2,9.2
131845828,"Brooktrout",2005-08-08 00:00:00,6,18,10.9
131845828,"Brooktrout",2005-08-08 00:00:00,7,13.6,11.8
131845828,"Brooktrout",2005-08-08 00:00:00,8,10.9,12.2
131845828,"Brooktrout",2005-08-08 00:00:00,9,9,12.5
131845828,"Brooktrout",2005-08-08 00:00:00,10,7.8,12.2
131845828,"Brooktrout",2005-08-08 00:00:00,11,7,9.3
131845828,"Brooktrout",2005-08-08 00:00:00,12,6.1,7.6
131845828,"Brooktrout",2005-08-08 00:00:00,13,5.6,7
131845828,"Brooktrout",2005-08-08 00:00:00,14,5.4,6.6
131845828,"Brooktrout",2005-08-08 00:00:00,15,5.3,6.3
131845828,"Brooktrout",2005-08-08 00:00:00,16,5.3,5.6
131845828,"Brooktrout",2005-08-08 00:00:00,17,5.1,5.7
131845828,"Brooktrout",2005-08-08 00:00:00,18,5.1,5.4
131845828,"Brooktrout",2005-08-08 00:00:00,19,5.1,5.3
131845828,"Brooktrout",2005-08-08 00:00:00,20,5.1,5.1
131845828,"Brooktrout",2005-08-08 00:00:00,21,5.1,5.1
131845828,"Brooktrout",2005-08-08 00:00:00,22,5.1,4.8
131845828,"Brooktrout",2005-08-08 00:00:00,23,5,4.4
131845828,"Brooktrout",2006-07-11 00:00:00,0,22.2,8.2
131845828,"Brooktrout",2006-07-11 00:00:00,1,22.2,8.1
131845828,"Brooktrout",2006-07-11 00:00:00,2,22.2,7.8
131845828,"Brooktrout",2006-07-11 00:00:00,3,21,8.7
131845828,"Brooktrout",2006-07-11 00:00:00,4,18.4,9.3
131845828,"Brooktrout",2006-07-11 00:00:00,5,13.7,9.4
131845828,"Brooktrout",2006-07-11 00:00:00,6,11.7,10
131845828,"Brooktrout",2006-07-11 00:00:00,7,9.8,9.8
131845828,"Brooktrout",2006-07-11 00:00:00,8,8.2,9.5
131845828,"Brooktrout",2006-07-11 00:00:00,9,7.4,8.7
131845828,"Brooktrout",2006-07-11 00:00:00,10,6.7,8.4
131845828,"Brooktrout",2006-07-11 00:00:00,11,6.4,8.4
131845828,"Brooktrout",2006-07-11 00:00:00,12,6,8
131845828,"Brooktrout",2006-07-11 00:00:00,13,5.8,8
131845828,"Brooktrout",2006-07-11 00:00:00,14,5.7,8
131845828,"Brooktrout",2006-07-11 00:00:00,15,5.6,7.9
131845828,"Brooktrout",2006-07-11 00:00:00,16,5.6,7.7
131845828,"Brooktrout",2006-07-11 00:00:00,17,5.5,7.8
131845828,"Brooktrout",2006-07-11 00:00:00,18,5.4,7.6
131845828,"Brooktrout",2006-07-11 00:00:00,19,5.4,7.6
131845828,"Brooktrout",2006-07-11 00:00:00,20,5.3,7.5
131845828,"Brooktrout",2006-07-11 00:00:00,21,5.3,7.2
131845828,"Brooktrout",2006-07-11 00:00:00,22,5.3,7.3
131845828,"Brooktrout",2006-07-11 00:00:00,23,5.3,7.3
131845828,"Brooktrout",2006-08-09 00:00:00,0,21.4,8
131845828,"Brooktrout",2006-08-09 00:00:00,1,21.7,8.1
131845828,"Brooktrout",2006-08-09 00:00:00,2,21.7,7.9
131845828,"Brooktrout",2006-08-09 00:00:00,3,21.7,7.9
131845828,"Brooktrout",2006-08-09 00:00:00,4,21.6,8
131845828,"Brooktrout",2006-08-09 00:00:00,5,16.8,10.3
131845828,"Brooktrout",2006-08-09 00:00:00,6,13.6,10.4
131845828,"Brooktrout",2006-08-09 00:00:00,7,11,10.6
131845828,"Brooktrout",2006-08-09 00:00:00,8,9.6,10.4
131845828,"Brooktrout",2006-08-09 00:00:00,9,8.3,9.3
131845828,"Brooktrout",2006-08-09 00:00:00,10,7.2,8.1
131845828,"Brooktrout",2006-08-09 00:00:00,11,6.4,7.8
131845828,"Brooktrout",2006-08-09 00:00:00,12,5.8,7.5
131845828,"Brooktrout",2006-08-09 00:00:00,13,5.7,7.4
131845828,"Brooktrout",2006-08-09 00:00:00,14,5.6,7.3
131845828,"Brooktrout",2006-08-09 00:00:00,15,5.5,7.2
131845828,"Brooktrout",2006-08-09 00:00:00,16,5.4,7.1
131845828,"Brooktrout",2006-08-09 00:00:00,17,5.4,7
131845828,"Brooktrout",2006-08-09 00:00:00,18,5.3,6.8
131845828,"Brooktrout",2006-08-09 00:00:00,19,5.3,6.6
131845828,"Brooktrout",2006-08-09 00:00:00,20,5.3,6.4
131845828,"Brooktrout",2006-08-09 00:00:00,21,5.3,6.2
131845828,"Brooktrout",2006-08-09 00:00:00,22,5.3,6
131845828,"Brooktrout",2006-08-09 00:00:00,23,5.3,5.9
131845828,"Brooktrout",2007-07-17 04:00:00,0,20.2,8.4
131845828,"Brooktrout",2007-07-17 04:00:00,1,20.1,8.4
131845828,"Brooktrout",2007-07-17 04:00:00,2,19.9,8.4
131845828,"Brooktrout",2007-07-17 04:00:00,3,19.8,8.4
131845828,"Brooktrout",2007-07-17 04:00:00,4,19.8,8.3
131845828,"Brooktrout",2007-07-17 04:00:00,5,19,9
131845828,"Brooktrout",2007-07-17 04:00:00,6,15.5,11
131845828,"Brooktrout",2007-07-17 04:00:00,7,11.1,11.7
131845828,"Brooktrout",2007-07-17 04:00:00,8,9.3,12.3
131845828,"Brooktrout",2007-07-17 04:00:00,9,7.8,11
131845828,"Brooktrout",2007-07-17 04:00:00,10,6.9,10.4
131845828,"Brooktrout",2007-07-17 04:00:00,11,6.3,9.5
131845828,"Brooktrout",2007-07-17 04:00:00,12,5.8,9.4
131845828,"Brooktrout",2007-07-17 04:00:00,13,5.4,9.1
131845828,"Brooktrout",2007-07-17 04:00:00,14,5.1,9
131845828,"Brooktrout",2007-07-17 04:00:00,15,4.9,8.9
131845828,"Brooktrout",2007-07-17 04:00:00,16,4.8,8.9
131845828,"Brooktrout",2007-07-17 04:00:00,17,4.7,8.6
131845828,"Brooktrout",2007-07-17 04:00:00,18,4.6,8.4
131845828,"Brooktrout",2007-07-17 04:00:00,19,4.6,8.3
131845828,"Brooktrout",2007-07-17 04:00:00,20,4.6,8.2
131845828,"Brooktrout",2007-07-17 04:00:00,21,4.6,8.1
131845828,"Brooktrout",2007-07-17 04:00:00,22,4.5,7.9
131845828,"Brooktrout",2007-07-17 04:00:00,23,4.5,7.8
131845828,"Brooktrout",2007-07-17 04:00:00,24,NA,NA
131845828,"Brooktrout",2007-08-02 04:00:00,0,23,8.1
131845828,"Brooktrout",2007-08-02 04:00:00,1,22.9,8.1
131845828,"Brooktrout",2007-08-02 04:00:00,2,22.7,8.1
131845828,"Brooktrout",2007-08-02 04:00:00,3,22.4,8.2
131845828,"Brooktrout",2007-08-02 04:00:00,4,21.5,8.9
131845828,"Brooktrout",2007-08-02 04:00:00,5,20.2,9.2
131845828,"Brooktrout",2007-08-02 04:00:00,6,16.5,13.4
131845828,"Brooktrout",2007-08-02 04:00:00,7,11.7,13.4
131845828,"Brooktrout",2007-08-02 04:00:00,8,9.3,13.5
131845828,"Brooktrout",2007-08-02 04:00:00,9,7.7,12.9
131845828,"Brooktrout",2007-08-02 04:00:00,10,6.6,12.3
131845828,"Brooktrout",2007-08-02 04:00:00,11,6,11.6
131845828,"Brooktrout",2007-08-02 04:00:00,12,5.5,9.6
131845828,"Brooktrout",2007-08-02 04:00:00,13,5,8.7
131845828,"Brooktrout",2007-08-02 04:00:00,14,4.9,8.5
131845828,"Brooktrout",2007-08-02 04:00:00,15,4.8,8.2
131845828,"Brooktrout",2007-08-02 04:00:00,16,4.7,7.9
131845828,"Brooktrout",2007-08-02 04:00:00,17,4.6,7.7
131845828,"Brooktrout",2007-08-02 04:00:00,18,4.6,7.6
131845828,"Brooktrout",2007-08-02 04:00:00,19,4.6,7.5
131845828,"Brooktrout",2007-08-02 04:00:00,20,4.6,7.2
131845828,"Brooktrout",2007-08-02 04:00:00,21,4.6,7.2
131845828,"Brooktrout",2007-08-02 04:00:00,22,4.6,7
131845828,"Brooktrout",2007-08-02 04:00:00,23,4.6,4.4
131845828,"Brooktrout",2007-08-02 04:00:00,24,NA,NA
131845828,"Brooktrout",2008-07-02 04:00:00,0,21.7,8.2
131845828,"Brooktrout",2008-07-02 04:00:00,1,21.6,8.2
131845828,"Brooktrout",2008-07-02 04:00:00,2,21.6,8.3
131845828,"Brooktrout",2008-07-02 04:00:00,3,21.3,8.2
131845828,"Brooktrout",2008-07-02 04:00:00,4,20.5,8.1
131845828,"Brooktrout",2008-07-02 04:00:00,5,18.6,8.2
131845828,"Brooktrout",2008-07-02 04:00:00,6,15.6,9.1
131845828,"Brooktrout",2008-07-02 04:00:00,7,12.6,9.2
131845828,"Brooktrout",2008-07-02 04:00:00,8,10.7,8.8
131845828,"Brooktrout",2008-07-02 04:00:00,9,9.4,8.1
131845828,"Brooktrout",2008-07-02 04:00:00,10,7.7,7.7
131845828,"Brooktrout",2008-07-02 04:00:00,11,6.6,7.1
131845828,"Brooktrout",2008-07-02 04:00:00,12,6,6.4
131845828,"Brooktrout",2008-07-02 04:00:00,13,5.7,6.1
131845828,"Brooktrout",2008-07-02 04:00:00,14,5.5,6
131845828,"Brooktrout",2008-07-02 04:00:00,15,5.4,5.9
131845828,"Brooktrout",2008-07-02 04:00:00,16,5.2,5.6
131845828,"Brooktrout",2008-07-02 04:00:00,17,5.2,5.6
131845828,"Brooktrout",2008-07-02 04:00:00,18,5.1,5.5
131845828,"Brooktrout",2008-07-02 04:00:00,19,5.1,5.5
131845828,"Brooktrout",2008-07-02 04:00:00,20,5.1,5.2
131845828,"Brooktrout",2008-07-02 04:00:00,21,5.1,5.2
131845828,"Brooktrout",2008-07-02 04:00:00,22,5,5.3
131845828,"Brooktrout",2008-07-02 04:00:00,23,5,5.3
131845828,"Brooktrout",2008-07-02 04:00:00,24,5,5.3
131845828,"Brooktrout",2008-08-07 04:00:00,0,21.3,7.4
131845828,"Brooktrout",2008-08-07 04:00:00,1,21.4,7.4
131845828,"Brooktrout",2008-08-07 04:00:00,2,21.4,7.8
131845828,"Brooktrout",2008-08-07 04:00:00,3,21.4,8.3
131845828,"Brooktrout",2008-08-07 04:00:00,4,21.3,8.3
131845828,"Brooktrout",2008-08-07 04:00:00,5,20.8,8.4
131845828,"Brooktrout",2008-08-07 04:00:00,6,18.1,10.2
131845828,"Brooktrout",2008-08-07 04:00:00,7,14.7,11.2
131845828,"Brooktrout",2008-08-07 04:00:00,8,12.6,11.2
131845828,"Brooktrout",2008-08-07 04:00:00,9,10.8,10.8
131845828,"Brooktrout",2008-08-07 04:00:00,10,9.4,9.8
131845828,"Brooktrout",2008-08-07 04:00:00,11,8.4,9.3
131845828,"Brooktrout",2008-08-07 04:00:00,12,7.2,7.6
131845828,"Brooktrout",2008-08-07 04:00:00,13,6.6,6.9
131845828,"Brooktrout",2008-08-07 04:00:00,14,6.1,6.6
131845828,"Brooktrout",2008-08-07 04:00:00,15,5.9,6.4
131845828,"Brooktrout",2008-08-07 04:00:00,16,5.7,6.3
131845828,"Brooktrout",2008-08-07 04:00:00,17,5.5,6.1
131845828,"Brooktrout",2008-08-07 04:00:00,18,5.3,5.8
131845828,"Brooktrout",2008-08-07 04:00:00,19,5.3,5.6
131845828,"Brooktrout",2008-08-07 04:00:00,20,5.2,5.3
131845828,"Brooktrout",2008-08-07 04:00:00,21,5.2,5.1
131845828,"Brooktrout",2008-08-07 04:00:00,22,5.1,4.8
131845828,"Brooktrout",2008-08-07 04:00:00,23,5.1,4.6
131845828,"Brooktrout",2008-08-07 04:00:00,24,5.1,4.5
131845828,"Brooktrout",2009-07-16 04:00:00,0,19.2,8.6
131845828,"Brooktrout",2009-07-16 04:00:00,1,19.2,8.5
131845828,"Brooktrout",2009-07-16 04:00:00,2,19,8.3
131845828,"Brooktrout",2009-07-16 04:00:00,3,18.6,8.2
131845828,"Brooktrout",2009-07-16 04:00:00,4,18.2,8.1
131845828,"Brooktrout",2009-07-16 04:00:00,5,17.2,8.4
131845828,"Brooktrout",2009-07-16 04:00:00,6,12.6,10.4
131845828,"Brooktrout",2009-07-16 04:00:00,7,9.2,10.5
131845828,"Brooktrout",2009-07-16 04:00:00,8,7.8,9.3
131845828,"Brooktrout",2009-07-16 04:00:00,9,6.8,8.4
131845828,"Brooktrout",2009-07-16 04:00:00,10,6.1,7.4
131845828,"Brooktrout",2009-07-16 04:00:00,11,5.7,6.5
131845828,"Brooktrout",2009-07-16 04:00:00,12,5.3,6.1
131845828,"Brooktrout",2009-07-16 04:00:00,13,5.1,5.9
131845828,"Brooktrout",2009-07-16 04:00:00,14,5,5.8
131845828,"Brooktrout",2009-07-16 04:00:00,15,4.9,5.8
131845828,"Brooktrout",2009-07-16 04:00:00,16,4.9,5.7
131845828,"Brooktrout",2009-07-16 04:00:00,17,4.9,5.6
131845828,"Brooktrout",2009-07-16 04:00:00,18,4.9,5.5
131845828,"Brooktrout",2009-07-16 04:00:00,19,4.9,5.5
131845828,"Brooktrout",2009-07-16 04:00:00,20,4.9,5.4
131845828,"Brooktrout",2009-07-16 04:00:00,21,4.9,5.4
131845828,"Brooktrout",2009-07-16 04:00:00,22,4.9,5.3
131845828,"Brooktrout",2009-07-16 04:00:00,23,4.9,5.3
131845828,"Brooktrout",2009-07-16 04:00:00,24,4.8,4.8
131845828,"Brooktrout",2009-08-04 04:00:00,0,22,8
131845828,"Brooktrout",2009-08-04 04:00:00,1,21.7,8
131845828,"Brooktrout",2009-08-04 04:00:00,2,21.4,8
131845828,"Brooktrout",2009-08-04 04:00:00,3,21.2,8.1
131845828,"Brooktrout",2009-08-04 04:00:00,4,20.6,8.2
131845828,"Brooktrout",2009-08-04 04:00:00,5,16.3,9.9
131845828,"Brooktrout",2009-08-04 04:00:00,6,12.6,11.6
131845828,"Brooktrout",2009-08-04 04:00:00,7,9.6,11.3
131845828,"Brooktrout",2009-08-04 04:00:00,8,7.6,9.2
131845828,"Brooktrout",2009-08-04 04:00:00,9,6.7,8.4
131845828,"Brooktrout",2009-08-04 04:00:00,10,6.1,7.6
131845828,"Brooktrout",2009-08-04 04:00:00,11,5.8,7.2
131845828,"Brooktrout",2009-08-04 04:00:00,12,5.4,6.8
131845828,"Brooktrout",2009-08-04 04:00:00,13,5.1,6.1
131845828,"Brooktrout",2009-08-04 04:00:00,14,5,5.8
131845828,"Brooktrout",2009-08-04 04:00:00,15,5,5.6
131845828,"Brooktrout",2009-08-04 04:00:00,16,4.9,5.3
131845828,"Brooktrout",2009-08-04 04:00:00,17,4.9,5.1
131845828,"Brooktrout",2009-08-04 04:00:00,18,4.9,5
131845828,"Brooktrout",2009-08-04 04:00:00,19,4.9,4.8
131845828,"Brooktrout",2009-08-04 04:00:00,20,4.9,4.5
131845828,"Brooktrout",2009-08-04 04:00:00,21,4.9,4.2
131845828,"Brooktrout",2009-08-04 04:00:00,22,4.9,4.1
131845828,"Brooktrout",2009-08-04 04:00:00,23,4.9,4
131845828,"Brooktrout",2009-08-04 04:00:00,24,4.9,3.9
131845828,"Brooktrout",2010-07-15 04:00:00,0,26,7.98
131845828,"Brooktrout",2010-07-15 04:00:00,1,24.8,7.91
131845828,"Brooktrout",2010-07-15 04:00:00,2,24.5,7.86
131845828,"Brooktrout",2010-07-15 04:00:00,3,21.5,8.62
131845828,"Brooktrout",2010-07-15 04:00:00,4,19,8.69
131845828,"Brooktrout",2010-07-15 04:00:00,5,15.9,10.75
131845828,"Brooktrout",2010-07-15 04:00:00,6,12.6,11.6
131845828,"Brooktrout",2010-07-15 04:00:00,7,10.5,11.56
131845828,"Brooktrout",2010-07-15 04:00:00,8,9.3,10.94
131845828,"Brooktrout",2010-07-15 04:00:00,9,7.8,9.42
131845828,"Brooktrout",2010-07-15 04:00:00,10,6.9,8.72
131845828,"Brooktrout",2010-07-15 04:00:00,11,6.1,8.26
131845828,"Brooktrout",2010-07-15 04:00:00,12,5.9,7.84
131845828,"Brooktrout",2010-07-15 04:00:00,13,5.5,7.12
131845828,"Brooktrout",2010-07-15 04:00:00,14,5.5,6.91
131845828,"Brooktrout",2010-07-15 04:00:00,15,5.5,6.81
131845828,"Brooktrout",2010-07-15 04:00:00,16,5.5,6.79
131845828,"Brooktrout",2010-07-15 04:00:00,17,5.5,6.76
131845828,"Brooktrout",2010-07-15 04:00:00,18,5.5,6.81
131845828,"Brooktrout",2010-07-15 04:00:00,19,5.5,6.9
131845828,"Brooktrout",2010-07-15 04:00:00,20,5.4,6.44
131845828,"Brooktrout",2010-07-15 04:00:00,21,5.4,1.8
131845828,"Brooktrout",2010-07-15 04:00:00,22,NA,NA
131845828,"Brooktrout",2010-07-15 04:00:00,23,NA,NA
131845828,"Brooktrout",2010-07-15 04:00:00,24,NA,NA
131845828,"Brooktrout",2010-08-10 04:00:00,0,22.5,7.63
131845828,"Brooktrout",2010-08-10 04:00:00,1,22.4,7.48
131845828,"Brooktrout",2010-08-10 04:00:00,2,22.2,7.48
131845828,"Brooktrout",2010-08-10 04:00:00,3,22,7.37
131845828,"Brooktrout",2010-08-10 04:00:00,4,21.6,7.25
131845828,"Brooktrout",2010-08-10 04:00:00,5,18.2,8.8
131845828,"Brooktrout",2010-08-10 04:00:00,6,13.8,9.93
131845828,"Brooktrout",2010-08-10 04:00:00,7,11.4,9.67
131845828,"Brooktrout",2010-08-10 04:00:00,8,9.5,9.12
131845828,"Brooktrout",2010-08-10 04:00:00,9,8.1,8.17
131845828,"Brooktrout",2010-08-10 04:00:00,10,7.3,7.69
131845828,"Brooktrout",2010-08-10 04:00:00,11,6.8,7.4
131845828,"Brooktrout",2010-08-10 04:00:00,12,6.4,6.99
131845828,"Brooktrout",2010-08-10 04:00:00,13,6,6.24
131845828,"Brooktrout",2010-08-10 04:00:00,14,5.6,5.68
131845828,"Brooktrout",2010-08-10 04:00:00,15,5.6,5.53
131845828,"Brooktrout",2010-08-10 04:00:00,16,5.5,5.27
131845828,"Brooktrout",2010-08-10 04:00:00,17,5.5,5.06
131845828,"Brooktrout",2010-08-10 04:00:00,18,5.5,4.85
131845828,"Brooktrout",2010-08-10 04:00:00,19,5.4,4.65
131845828,"Brooktrout",2010-08-10 04:00:00,20,5.4,4.58
131845828,"Brooktrout",2010-08-10 04:00:00,21,5.4,4.55
131845828,"Brooktrout",2010-08-10 04:00:00,22,5.4,4.51
131845828,"Brooktrout",2010-08-10 04:00:00,23,NA,NA
131845828,"Brooktrout",2010-08-10 04:00:00,24,NA,NA
131845828,"Brooktrout",2011-07-19 04:00:00,0,23.5,7.83
131845828,"Brooktrout",2011-07-19 04:00:00,1,23.5,7.79
131845828,"Brooktrout",2011-07-19 04:00:00,2,23.4,7.77
131845828,"Brooktrout",2011-07-19 04:00:00,3,23.4,7.76
131845828,"Brooktrout",2011-07-19 04:00:00,4,19.6,8.86
131845828,"Brooktrout",2011-07-19 04:00:00,5,13.9,9.77
131845828,"Brooktrout",2011-07-19 04:00:00,6,9.8,9.83
131845828,"Brooktrout",2011-07-19 04:00:00,7,8.1,9.41
131845828,"Brooktrout",2011-07-19 04:00:00,8,7,9.01
131845828,"Brooktrout",2011-07-19 04:00:00,9,6.3,8.92
131845828,"Brooktrout",2011-07-19 04:00:00,10,5.8,8.83
131845828,"Brooktrout",2011-07-19 04:00:00,11,5.7,8.57
131845828,"Brooktrout",2011-07-19 04:00:00,12,5.5,8.56
131845828,"Brooktrout",2011-07-19 04:00:00,13,5.2,8.51
131845828,"Brooktrout",2011-07-19 04:00:00,14,5,8.4
131845828,"Brooktrout",2011-07-19 04:00:00,15,4.9,8.37
131845828,"Brooktrout",2011-07-19 04:00:00,16,4.9,8.3
131845828,"Brooktrout",2011-07-19 04:00:00,17,4.9,8.17
131845828,"Brooktrout",2011-07-19 04:00:00,18,4.8,8
131845828,"Brooktrout",2011-07-19 04:00:00,19,4.8,7.8
131845828,"Brooktrout",2011-07-19 04:00:00,20,4.8,7.69
131845828,"Brooktrout",2011-07-19 04:00:00,21,4.8,7.32
131845828,"Brooktrout",2011-07-19 04:00:00,22,NA,NA
131845828,"Brooktrout",2011-07-19 04:00:00,23,NA,NA
131845828,"Brooktrout",2011-07-19 04:00:00,24,NA,NA
131845828,"Brooktrout",2011-08-17 04:00:00,0,21.2,8.2
131845828,"Brooktrout",2011-08-17 04:00:00,1,21,8.24
131845828,"Brooktrout",2011-08-17 04:00:00,2,20.9,8.21
131845828,"Brooktrout",2011-08-17 04:00:00,3,20.8,8.18
131845828,"Brooktrout",2011-08-17 04:00:00,4,20.7,8.13
131845828,"Brooktrout",2011-08-17 04:00:00,5,19.7,8.27
131845828,"Brooktrout",2011-08-17 04:00:00,6,13,8.85
131845828,"Brooktrout",2011-08-17 04:00:00,7,9.4,8.38
131845828,"Brooktrout",2011-08-17 04:00:00,8,8,8.22
131845828,"Brooktrout",2011-08-17 04:00:00,9,7.1,8.13
131845828,"Brooktrout",2011-08-17 04:00:00,10,6.6,7.96
131845828,"Brooktrout",2011-08-17 04:00:00,11,6,7.85
131845828,"Brooktrout",2011-08-17 04:00:00,12,5.6,7.79
131845828,"Brooktrout",2011-08-17 04:00:00,13,5.4,7.57
131845828,"Brooktrout",2011-08-17 04:00:00,14,5.2,7.49
131845828,"Brooktrout",2011-08-17 04:00:00,15,5.1,7.38
131845828,"Brooktrout",2011-08-17 04:00:00,16,5,7.22
131845828,"Brooktrout",2011-08-17 04:00:00,17,5,7.14
131845828,"Brooktrout",2011-08-17 04:00:00,18,4.9,7.05
131845828,"Brooktrout",2011-08-17 04:00:00,19,4.9,6.62
131845828,"Brooktrout",2011-08-17 04:00:00,20,4.8,6.5
131845828,"Brooktrout",2011-08-17 04:00:00,21,4.8,6.39
131845828,"Brooktrout",2011-08-17 04:00:00,22,NA,NA
131845828,"Brooktrout",2011-08-17 04:00:00,23,NA,NA
131845828,"Brooktrout",2011-08-17 04:00:00,24,NA,NA
131845828,"Brooktrout",2012-07-19 04:00:00,0,24,7.86
131845828,"Brooktrout",2012-07-19 04:00:00,1,24,7.84
131845828,"Brooktrout",2012-07-19 04:00:00,2,24,7.81
131845828,"Brooktrout",2012-07-19 04:00:00,3,24,7.8
131845828,"Brooktrout",2012-07-19 04:00:00,4,23.5,8.08
131845828,"Brooktrout",2012-07-19 04:00:00,5,17.1,10.29
131845828,"Brooktrout",2012-07-19 04:00:00,6,12.7,10.35
131845828,"Brooktrout",2012-07-19 04:00:00,7,10.3,10.11
131845828,"Brooktrout",2012-07-19 04:00:00,8,8.7,9.84
131845828,"Brooktrout",2012-07-19 04:00:00,9,7.5,9.35
131845828,"Brooktrout",2012-07-19 04:00:00,10,6.9,9.06
131845828,"Brooktrout",2012-07-19 04:00:00,11,6.4,8.84
