sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2011-10-07,2011,10,280,17.00,14.443,
2011-10-07,2011,10,280,18.00,13.814,
2011-10-07,2011,10,280,19.00,12.400,
2011-10-07,2011,10,280,20.00,12.892,
2011-10-08,2011,10,281,0.00,16.448,
2011-10-08,2011,10,281,0.50,16.321,
2011-10-08,2011,10,281,1.00,16.333,
2011-10-08,2011,10,281,1.50,16.449,
2011-10-08,2011,10,281,2.00,16.502,
2011-10-08,2011,10,281,3.00,16.289,
2011-10-08,2011,10,281,4.00,16.009,
2011-10-08,2011,10,281,5.00,16.269,
2011-10-08,2011,10,281,6.00,16.080,
2011-10-08,2011,10,281,7.00,15.879,
2011-10-08,2011,10,281,8.00,15.747,
2011-10-08,2011,10,281,9.00,15.716,
2011-10-08,2011,10,281,10.00,15.674,
2011-10-08,2011,10,281,11.00,15.582,
2011-10-08,2011,10,281,12.00,15.624,
2011-10-08,2011,10,281,13.00,15.387,
2011-10-08,2011,10,281,14.00,15.562,
2011-10-08,2011,10,281,15.00,15.317,
2011-10-08,2011,10,281,16.00,14.979,
2011-10-08,2011,10,281,17.00,14.541,
2011-10-08,2011,10,281,18.00,14.166,
2011-10-08,2011,10,281,19.00,12.524,
2011-10-08,2011,10,281,20.00,13.202,
2011-10-09,2011,10,282,0.00,16.961,
2011-10-09,2011,10,282,0.50,16.770,
2011-10-09,2011,10,282,1.00,16.694,
2011-10-09,2011,10,282,1.50,16.704,
2011-10-09,2011,10,282,2.00,16.646,
2011-10-09,2011,10,282,3.00,16.392,
2011-10-09,2011,10,282,4.00,16.119,
2011-10-09,2011,10,282,5.00,16.371,
2011-10-09,2011,10,282,6.00,16.236,
2011-10-09,2011,10,282,7.00,16.096,
2011-10-09,2011,10,282,8.00,15.863,
2011-10-09,2011,10,282,9.00,15.691,
2011-10-09,2011,10,282,10.00,15.593,
2011-10-09,2011,10,282,11.00,15.493,
2011-10-09,2011,10,282,12.00,15.512,
2011-10-09,2011,10,282,13.00,15.234,
2011-10-09,2011,10,282,14.00,15.362,
2011-10-09,2011,10,282,15.00,15.118,
2011-10-09,2011,10,282,16.00,14.841,
2011-10-09,2011,10,282,17.00,14.426,
2011-10-09,2011,10,282,18.00,14.091,
2011-10-09,2011,10,282,19.00,12.548,
2011-10-09,2011,10,282,20.00,13.227,
2011-10-10,2011,10,283,0.00,16.755,
2011-10-10,2011,10,283,0.50,16.641,
2011-10-10,2011,10,283,1.00,16.606,
2011-10-10,2011,10,283,1.50,16.681,
2011-10-10,2011,10,283,2.00,16.693,
2011-10-10,2011,10,283,3.00,16.422,
2011-10-10,2011,10,283,4.00,16.108,
2011-10-10,2011,10,283,5.00,16.371,
2011-10-10,2011,10,283,6.00,16.246,
2011-10-10,2011,10,283,7.00,16.117,
2011-10-10,2011,10,283,8.00,15.934,
2011-10-10,2011,10,283,9.00,15.775,
2011-10-10,2011,10,283,10.00,15.656,
2011-10-10,2011,10,283,11.00,15.467,
2011-10-10,2011,10,283,12.00,15.442,
2011-10-10,2011,10,283,13.00,15.191,
2011-10-10,2011,10,283,14.00,15.366,
2011-10-10,2011,10,283,15.00,15.171,
2011-10-10,2011,10,283,16.00,14.968,
2011-10-10,2011,10,283,17.00,14.534,
2011-10-10,2011,10,283,18.00,14.290,
2011-10-10,2011,10,283,19.00,12.399,
2011-10-10,2011,10,283,20.00,13.325,
2011-10-11,2011,10,284,0.00,17.113,
2011-10-11,2011,10,284,0.50,16.947,
2011-10-11,2011,10,284,1.00,16.906,
2011-10-11,2011,10,284,1.50,16.970,
2011-10-11,2011,10,284,2.00,16.970,
2011-10-11,2011,10,284,3.00,16.622,
2011-10-11,2011,10,284,4.00,16.228,
2011-10-11,2011,10,284,5.00,16.416,
2011-10-11,2011,10,284,6.00,16.237,
2011-10-11,2011,10,284,7.00,16.036,
2011-10-11,2011,10,284,8.00,15.877,
2011-10-11,2011,10,284,9.00,15.797,
2011-10-11,2011,10,284,10.00,15.702,
2011-10-11,2011,10,284,11.00,15.570,
2011-10-11,2011,10,284,12.00,15.559,
2011-10-11,2011,10,284,13.00,15.282,
2011-10-11,2011,10,284,14.00,15.426,
2011-10-11,2011,10,284,15.00,15.198,
2011-10-11,2011,10,284,16.00,14.945,
2011-10-11,2011,10,284,17.00,14.371,
2011-10-11,2011,10,284,18.00,13.871,
2011-10-11,2011,10,284,19.00,12.312,
2011-10-11,2011,10,284,20.00,12.855,
2011-10-12,2011,10,285,0.00,17.314,
2011-10-12,2011,10,285,0.50,17.169,
2011-10-12,2011,10,285,1.00,17.156,
2011-10-12,2011,10,285,1.50,17.253,
2011-10-12,2011,10,285,2.00,17.285,
2011-10-12,2011,10,285,3.00,17.029,
2011-10-12,2011,10,285,4.00,16.488,
2011-10-12,2011,10,285,5.00,16.458,
2011-10-12,2011,10,285,6.00,16.173,
2011-10-12,2011,10,285,7.00,15.899,
2011-10-12,2011,10,285,8.00,15.751,
2011-10-12,2011,10,285,9.00,15.727,
2011-10-12,2011,10,285,10.00,15.687,
2011-10-12,2011,10,285,11.00,15.582,
2011-10-12,2011,10,285,12.00,15.522,
2011-10-12,2011,10,285,13.00,15.226,
2011-10-12,2011,10,285,14.00,15.382,
2011-10-12,2011,10,285,15.00,15.174,
2011-10-12,2011,10,285,16.00,14.792,
2011-10-12,2011,10,285,17.00,14.253,
2011-10-12,2011,10,285,18.00,13.951,
2011-10-12,2011,10,285,19.00,12.586,
2011-10-12,2011,10,285,20.00,13.162,
2011-10-13,2011,10,286,0.00,16.788,
2011-10-13,2011,10,286,0.50,16.701,
2011-10-13,2011,10,286,1.00,16.720,
2011-10-13,2011,10,286,1.50,16.839,
2011-10-13,2011,10,286,2.00,16.908,
2011-10-13,2011,10,286,3.00,16.735,
2011-10-13,2011,10,286,4.00,16.497,
2011-10-13,2011,10,286,5.00,16.681,
2011-10-13,2011,10,286,6.00,16.399,
2011-10-13,2011,10,286,7.00,16.157,
2011-10-13,2011,10,286,8.00,16.027,
2011-10-13,2011,10,286,9.00,15.983,
2011-10-13,2011,10,286,10.00,15.950,
2011-10-13,2011,10,286,11.00,15.812,
2011-10-13,2011,10,286,12.00,15.786,
2011-10-13,2011,10,286,13.00,15.491,
2011-10-13,2011,10,286,14.00,15.625,
2011-10-13,2011,10,286,15.00,15.426,
2011-10-13,2011,10,286,16.00,15.190,
2011-10-13,2011,10,286,17.00,14.894,
2011-10-13,2011,10,286,18.00,14.633,
2011-10-13,2011,10,286,19.00,13.396,
2011-10-13,2011,10,286,20.00,13.911,
2011-10-14,2011,10,287,0.00,16.184,
2011-10-14,2011,10,287,0.50,16.146,
2011-10-14,2011,10,287,1.00,16.161,
2011-10-14,2011,10,287,1.50,16.298,
2011-10-14,2011,10,287,2.00,16.362,
2011-10-14,2011,10,287,3.00,16.195,
2011-10-14,2011,10,287,4.00,15.990,
2011-10-14,2011,10,287,5.00,16.339,
2011-10-14,2011,10,287,6.00,16.280,
2011-10-14,2011,10,287,7.00,16.239,
2011-10-14,2011,10,287,8.00,16.242,
2011-10-14,2011,10,287,9.00,16.280,
2011-10-14,2011,10,287,10.00,16.333,
2011-10-14,2011,10,287,11.00,16.273,
2011-10-14,2011,10,287,12.00,16.389,
2011-10-14,2011,10,287,13.00,16.252,
2011-10-14,2011,10,287,14.00,16.543,
2011-10-14,2011,10,287,15.00,16.462,
2011-10-14,2011,10,287,16.00,16.314,
2011-10-14,2011,10,287,17.00,15.982,
2011-10-14,2011,10,287,18.00,15.838,
2011-10-14,2011,10,287,19.00,14.014,
2011-10-14,2011,10,287,20.00,15.131,
2011-10-15,2011,10,288,0.00,15.266,
2011-10-15,2011,10,288,0.50,15.252,
2011-10-15,2011,10,288,1.00,15.284,
2011-10-15,2011,10,288,1.50,15.405,
2011-10-15,2011,10,288,2.00,15.471,
2011-10-15,2011,10,288,3.00,15.301,
2011-10-15,2011,10,288,4.00,15.095,
2011-10-15,2011,10,288,5.00,15.445,
2011-10-15,2011,10,288,6.00,15.346,
2011-10-15,2011,10,288,7.00,15.337,
2011-10-15,2011,10,288,8.00,15.335,
2011-10-15,2011,10,288,9.00,15.364,
2011-10-15,2011,10,288,10.00,15.398,
2011-10-15,2011,10,288,11.00,15.353,
2011-10-15,2011,10,288,12.00,15.459,
2011-10-15,2011,10,288,13.00,15.325,
2011-10-15,2011,10,288,14.00,15.604,
2011-10-15,2011,10,288,15.00,15.528,
2011-10-15,2011,10,288,16.00,15.411,
2011-10-15,2011,10,288,17.00,15.398,
2011-10-15,2011,10,288,18.00,15.602,
2011-10-15,2011,10,288,19.00,15.226,
2011-10-15,2011,10,288,20.00,15.344,
2011-10-16,2011,10,289,0.00,15.075,
2011-10-16,2011,10,289,0.50,15.020,
2011-10-16,2011,10,289,1.00,15.048,
2011-10-16,2011,10,289,1.50,15.174,
2011-10-16,2011,10,289,2.00,15.244,
2011-10-16,2011,10,289,3.00,15.063,
2011-10-16,2011,10,289,4.00,14.866,
2011-10-16,2011,10,289,5.00,15.213,
2011-10-16,2011,10,289,6.00,15.182,
2011-10-16,2011,10,289,7.00,15.103,
2011-10-16,2011,10,289,8.00,15.096,
2011-10-16,2011,10,289,9.00,15.148,
2011-10-16,2011,10,289,10.00,15.163,
2011-10-16,2011,10,289,11.00,15.124,
2011-10-16,2011,10,289,12.00,15.240,
2011-10-16,2011,10,289,13.00,15.115,
2011-10-16,2011,10,289,14.00,15.400,
2011-10-16,2011,10,289,15.00,15.327,
2011-10-16,2011,10,289,16.00,15.204,
2011-10-16,2011,10,289,17.00,15.144,
2011-10-16,2011,10,289,18.00,15.321,
2011-10-16,2011,10,289,19.00,14.820,
2011-10-16,2011,10,289,20.00,15.005,
2011-10-17,2011,10,290,0.00,14.583,
2011-10-17,2011,10,290,0.50,14.504,
2011-10-17,2011,10,290,1.00,14.535,
2011-10-17,2011,10,290,1.50,14.659,
2011-10-17,2011,10,290,2.00,14.722,
2011-10-17,2011,10,290,3.00,14.514,
2011-10-17,2011,10,290,4.00,14.361,
2011-10-17,2011,10,290,5.00,14.702,
2011-10-17,2011,10,290,6.00,14.749,
2011-10-17,2011,10,290,7.00,14.593,
2011-10-17,2011,10,290,8.00,14.600,
2011-10-17,2011,10,290,9.00,14.640,
2011-10-17,2011,10,290,10.00,14.658,
2011-10-17,2011,10,290,11.00,14.630,
2011-10-17,2011,10,290,12.00,14.744,
2011-10-17,2011,10,290,13.00,14.636,
2011-10-17,2011,10,290,14.00,14.911,
2011-10-17,2011,10,290,15.00,14.849,
2011-10-17,2011,10,290,16.00,14.759,
2011-10-17,2011,10,290,17.00,14.742,
2011-10-17,2011,10,290,18.00,14.964,
2011-10-17,2011,10,290,19.00,14.608,
2011-10-17,2011,10,290,20.00,14.714,
2011-10-18,2011,10,291,0.00,14.273,
2011-10-18,2011,10,291,0.50,14.216,
2011-10-18,2011,10,291,1.00,14.247,
2011-10-18,2011,10,291,1.50,14.371,
2011-10-18,2011,10,291,2.00,14.431,
2011-10-18,2011,10,291,3.00,14.264,
2011-10-18,2011,10,291,4.00,14.078,
2011-10-18,2011,10,291,5.00,14.414,
2011-10-18,2011,10,291,6.00,14.423,
2011-10-18,2011,10,291,7.00,14.304,
2011-10-18,2011,10,291,8.00,14.308,
2011-10-18,2011,10,291,9.00,14.356,
2011-10-18,2011,10,291,10.00,14.370,
2011-10-18,2011,10,291,11.00,14.343,
2011-10-18,2011,10,291,12.00,14.463,
2011-10-18,2011,10,291,13.00,14.356,
2011-10-18,2011,10,291,14.00,14.625,
2011-10-18,2011,10,291,15.00,14.564,
2011-10-18,2011,10,291,16.00,14.468,
2011-10-18,2011,10,291,17.00,14.443,
2011-10-18,2011,10,291,18.00,14.663,
2011-10-18,2011,10,291,19.00,14.291,
2011-10-18,2011,10,291,20.00,14.406,
2011-10-19,2011,10,292,0.00,13.865,
2011-10-19,2011,10,292,0.50,13.783,
2011-10-19,2011,10,292,1.00,13.815,
2011-10-19,2011,10,292,1.50,13.943,
2011-10-19,2011,10,292,2.00,13.999,
2011-10-19,2011,10,292,3.00,13.889,
2011-10-19,2011,10,292,4.00,13.648,
2011-10-19,2011,10,292,5.00,13.984,
2011-10-19,2011,10,292,6.00,13.980,
2011-10-19,2011,10,292,7.00,13.878,
2011-10-19,2011,10,292,8.00,13.866,
2011-10-19,2011,10,292,9.00,13.930,
2011-10-19,2011,10,292,10.00,13.944,
2011-10-19,2011,10,292,11.00,13.929,
2011-10-19,2011,10,292,12.00,14.034,
2011-10-19,2011,10,292,13.00,13.941,
2011-10-19,2011,10,292,14.00,14.204,
2011-10-19,2011,10,292,15.00,14.150,
2011-10-19,2011,10,292,16.00,14.062,
2011-10-19,2011,10,292,17.00,14.044,
2011-10-19,2011,10,292,18.00,14.269,
2011-10-19,2011,10,292,19.00,13.905,
2011-10-19,2011,10,292,20.00,14.023,
2011-10-20,2011,10,293,0.00,13.325,
2011-10-20,2011,10,293,0.50,13.240,
2011-10-20,2011,10,293,1.00,13.295,
2011-10-20,2011,10,293,1.50,13.425,
2011-10-20,2011,10,293,2.00,13.440,
2011-10-20,2011,10,293,3.00,13.346,
2011-10-20,2011,10,293,4.00,13.129,
2011-10-20,2011,10,293,5.00,13.470,
2011-10-20,2011,10,293,6.00,13.443,
2011-10-20,2011,10,293,7.00,13.367,
2011-10-20,2011,10,293,8.00,13.313,
2011-10-20,2011,10,293,9.00,13.419,
2011-10-20,2011,10,293,10.00,13.425,
2011-10-20,2011,10,293,11.00,13.401,
2011-10-20,2011,10,293,12.00,13.520,
2011-10-20,2011,10,293,13.00,13.405,
2011-10-20,2011,10,293,14.00,13.688,
2011-10-20,2011,10,293,15.00,13.624,
2011-10-20,2011,10,293,16.00,13.531,
2011-10-20,2011,10,293,17.00,13.501,
2011-10-20,2011,10,293,18.00,13.723,
2011-10-20,2011,10,293,19.00,13.358,
2011-10-20,2011,10,293,20.00,13.454,
2011-10-21,2011,10,294,0.00,13.167,
2011-10-21,2011,10,294,0.50,13.064,
2011-10-21,2011,10,294,1.00,13.136,
2011-10-21,2011,10,294,1.50,13.247,
2011-10-21,2011,10,294,2.00,13.241,
2011-10-21,2011,10,294,3.00,13.123,
2011-10-21,2011,10,294,4.00,12.903,
2011-10-21,2011,10,294,5.00,13.217,
2011-10-21,2011,10,294,6.00,13.192,
2011-10-21,2011,10,294,7.00,13.079,
2011-10-21,2011,10,294,8.00,12.950,
2011-10-21,2011,10,294,9.00,13.112,
2011-10-21,2011,10,294,10.00,13.115,
2011-10-21,2011,10,294,11.00,13.094,
2011-10-21,2011,10,294,12.00,13.195,
2011-10-21,2011,10,294,13.00,13.091,
2011-10-21,2011,10,294,14.00,13.357,
2011-10-21,2011,10,294,15.00,13.298,
2011-10-21,2011,10,294,16.00,13.196,
2011-10-21,2011,10,294,17.00,13.151,
2011-10-21,2011,10,294,18.00,13.354,
2011-10-21,2011,10,294,19.00,12.922,
2011-10-21,2011,10,294,20.00,13.071,
2011-10-22,2011,10,295,0.00,13.447,
2011-10-22,2011,10,295,0.50,13.283,
2011-10-22,2011,10,295,1.00,13.133,
2011-10-22,2011,10,295,1.50,13.190,
2011-10-22,2011,10,295,2.00,13.210,
2011-10-22,2011,10,295,3.00,12.999,
2011-10-22,2011,10,295,4.00,12.737,
2011-10-22,2011,10,295,5.00,13.049,
2011-10-22,2011,10,295,6.00,13.022,
2011-10-22,2011,10,295,7.00,12.903,
2011-10-22,2011,10,295,8.00,12.819,
2011-10-22,2011,10,295,9.00,12.938,
2011-10-22,2011,10,295,10.00,12.937,
2011-10-22,2011,10,295,11.00,12.904,
2011-10-22,2011,10,295,12.00,12.998,
2011-10-22,2011,10,295,13.00,12.884,
2011-10-22,2011,10,295,14.00,13.146,
2011-10-22,2011,10,295,15.00,13.078,
2011-10-22,2011,10,295,16.00,12.975,
2011-10-22,2011,10,295,17.00,12.925,
2011-10-22,2011,10,295,18.00,13.137,
2011-10-22,2011,10,295,19.00,12.730,
2011-10-22,2011,10,295,20.00,12.862,
2011-10-23,2011,10,296,0.00,12.913,
2011-10-23,2011,10,296,0.50,12.846,
2011-10-23,2011,10,296,1.00,12.840,
2011-10-23,2011,10,296,1.50,12.970,
2011-10-23,2011,10,296,2.00,13.078,
2011-10-23,2011,10,296,3.00,12.875,
2011-10-23,2011,10,296,4.00,12.644,
2011-10-23,2011,10,296,5.00,12.971,
2011-10-23,2011,10,296,6.00,12.950,
2011-10-23,2011,10,296,7.00,12.839,
2011-10-23,2011,10,296,8.00,12.772,
2011-10-23,2011,10,296,9.00,12.835,
2011-10-23,2011,10,296,10.00,12.828,
2011-10-23,2011,10,296,11.00,12.796,
2011-10-23,2011,10,296,12.00,12.868,
2011-10-23,2011,10,296,13.00,12.771,
2011-10-23,2011,10,296,14.00,13.034,
2011-10-23,2011,10,296,15.00,12.975,
2011-10-23,2011,10,296,16.00,12.877,
2011-10-23,2011,10,296,17.00,12.813,
2011-10-23,2011,10,296,18.00,13.002,
2011-10-23,2011,10,296,19.00,12.595,
2011-10-23,2011,10,296,20.00,12.720,
2011-10-24,2011,10,297,0.00,12.749,
2011-10-24,2011,10,297,0.50,12.708,
2011-10-24,2011,10,297,1.00,12.651,
2011-10-24,2011,10,297,1.50,12.781,
2011-10-24,2011,10,297,2.00,12.910,
2011-10-24,2011,10,297,3.00,12.697,
2011-10-24,2011,10,297,4.00,12.481,
2011-10-24,2011,10,297,5.00,12.813,
2011-10-24,2011,10,297,6.00,12.798,
2011-10-24,2011,10,297,7.00,12.701,
2011-10-24,2011,10,297,8.00,12.723,
2011-10-24,2011,10,297,9.00,12.744,
2011-10-24,2011,10,297,10.00,12.758,
2011-10-24,2011,10,297,11.00,12.726,
2011-10-24,2011,10,297,12.00,12.795,
2011-10-24,2011,10,297,13.00,12.728,
2011-10-24,2011,10,297,14.00,12.996,
2011-10-24,2011,10,297,15.00,12.949,
2011-10-24,2011,10,297,16.00,12.854,
2011-10-24,2011,10,297,17.00,12.826,
2011-10-24,2011,10,297,18.00,13.066,
2011-10-24,2011,10,297,19.00,12.724,
2011-10-24,2011,10,297,20.00,12.819,
2011-10-25,2011,10,298,0.00,12.846,
2011-10-25,2011,10,298,0.50,12.744,
2011-10-25,2011,10,298,1.00,12.697,
2011-10-25,2011,10,298,1.50,12.821,
2011-10-25,2011,10,298,2.00,12.932,
2011-10-25,2011,10,298,3.00,12.718,
2011-10-25,2011,10,298,4.00,12.484,
2011-10-25,2011,10,298,5.00,12.797,
2011-10-25,2011,10,298,6.00,12.775,
2011-10-25,2011,10,298,7.00,12.678,
2011-10-25,2011,10,298,8.00,12.710,
2011-10-25,2011,10,298,9.00,12.728,
2011-10-25,2011,10,298,10.00,12.741,
2011-10-25,2011,10,298,11.00,12.715,
2011-10-25,2011,10,298,12.00,12.780,
2011-10-25,2011,10,298,13.00,12.715,
2011-10-25,2011,10,298,14.00,12.980,
2011-10-25,2011,10,298,15.00,12.932,
2011-10-25,2011,10,298,16.00,12.839,
2011-10-25,2011,10,298,17.00,12.808,
2011-10-25,2011,10,298,18.00,13.038,
2011-10-25,2011,10,298,19.00,12.679,
2011-10-25,2011,10,298,20.00,12.786,
2011-10-26,2011,10,299,0.00,12.590,
2011-10-26,2011,10,299,0.50,12.552,
2011-10-26,2011,10,299,1.00,12.524,
2011-10-26,2011,10,299,1.50,12.648,
2011-10-26,2011,10,299,2.00,12.755,
2011-10-26,2011,10,299,3.00,12.567,
2011-10-26,2011,10,299,4.00,12.387,
2011-10-26,2011,10,299,5.00,12.684,
2011-10-26,2011,10,299,6.00,12.677,
2011-10-26,2011,10,299,7.00,12.596,
2011-10-26,2011,10,299,8.00,12.669,
2011-10-26,2011,10,299,9.00,12.641,
2011-10-26,2011,10,299,10.00,12.660,
2011-10-26,2011,10,299,11.00,12.636,
2011-10-26,2011,10,299,12.00,12.707,
2011-10-26,2011,10,299,13.00,12.642,
2011-10-26,2011,10,299,14.00,12.911,
2011-10-26,2011,10,299,15.00,12.875,
2011-10-26,2011,10,299,16.00,12.782,
2011-10-26,2011,10,299,17.00,12.756,
2011-10-26,2011,10,299,18.00,12.992,
2011-10-26,2011,10,299,19.00,12.657,
2011-10-26,2011,10,299,20.00,12.746,
2011-10-27,2011,10,300,0.00,12.471,
2011-10-27,2011,10,300,0.50,12.456,
2011-10-27,2011,10,300,1.00,12.426,
2011-10-27,2011,10,300,1.50,12.526,
2011-10-27,2011,10,300,2.00,12.625,
2011-10-27,2011,10,300,3.00,12.438,
2011-10-27,2011,10,300,4.00,12.234,
2011-10-27,2011,10,300,5.00,12.535,
2011-10-27,2011,10,300,6.00,12.533,
2011-10-27,2011,10,300,7.00,12.435,
2011-10-27,2011,10,300,8.00,12.570,
2011-10-27,2011,10,300,9.00,12.485,
2011-10-27,2011,10,300,10.00,12.495,
2011-10-27,2011,10,300,11.00,12.475,
2011-10-27,2011,10,300,12.00,12.613,
